event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
Iran_Deal,992614839116845056,992538491853697024,Reply,Comment,Comment,1.0,"@cvpayne @realDonaldTrump Kerry &amp; Obama &amp; Dems AIDING&amp;ABETTING Hezbollah for a Bogus Deal That Also Only Benefited Iran by Removing Trade Restrictions, Giving BILLIONS US CASH &amp; BROUGHT Hezbollah ON US SOIL,SOLD OPIODS&amp; SNUCK DRUG MONEY OUT TO FUND FIGHTING AGAINST US TROOPS MEGA TREASON!",Breaking News Report John Kerry met with top ranking Iranian official to save the Nuke Deal and pressure Trump from the outside,False
Iran_Deal,994241231684284417,994232776718077953,Reply,Comment,Comment,1.0,"@ABC I want to ask her if pres Trump lies. Second, has Iran been following the agreement or violating it.","Gina Haspel: ""We should hold ourselves to a stricter moral standards, and I would never allow CIA to be involved in coercive interrogations."" Sen. Martin Heinrich: ""Where was that moral compass at the time?"" https://t.co/bf2D5Iqqtr https://t.co/MoCIMlQcAZ",False
Iran_Deal,993416794181337088,993194326447489024,Reply,Denial,Explicit_Denial,1.0,"@BHL Stop your lies. The biggest threat for the region is not Iran but Israel. Iran has never attacked any country. Israel bombed Liban, Syria, Palestine, Tunisia...","According to I24 News, citing Israeli sources, #Iran could be preparing to launch a missile attack at #Israel from #Syria. Irresponsibility. Madness. I described this possible scenario in « L’Empire et les Cinq rois » but I didn’t, and still don’t, dare to believe it...",False
Iran_Deal,994206142288072704,993933520241295361,Reply,Denial,Explicit_Denial,1.0,@RepKevinYoder Your statement about Trump's dangerous withdrawal from the Iran deal is bogus. Don't have to be a PH.D to understand it's bad for America. You should stand up to our bullying President and act in the best interest of Kansans and all Americans rather than your political ambitions,It's time to renegotiate the Iran Deal. My full statement below: https://t.co/kZoDHmTXdf,False
Iran_Deal,994251858058399745,994246499402964992,Reply,Comment,Comment,1.0,"@FoxBusiness @POTUS There are No server consequences nothing here, he is just scared because hes the coward. hes scared iran might come out gun blazing and he cannot stand up to it",".@POTUS: ""I would advise Iran not to start their nuclear program... If they do, there will be very severe consequence."" https://t.co/JA9708Fc5m",False
Iran_Deal,991358475363147776,991326524480671744,Reply,Comment,Comment,1.0,"@haloefekti 2)Now “Iran Lied”! The call for more blood! Send your kids “defend freedom” once more...lies to wash away “more lies”! This is the state of affairs; due for their wealth, barbaric ideas and corrupt way of life...",Britain should drop ‘Russophobic agenda’ – Neil Clark bemoans UK-US bullying of Europe (VIDEO) — RT UK News https://t.co/VADXWAKnS1,False
Iran_Deal,994025372319715328,993926510003277825,Reply,Support,Implicit_Support,1.0,@realDonaldTrump Thank U Mr. President For Righting A Great Wrong! Great Speech Sir! U R RITE! THE PEOPLE OF IRAN ARE READY FOR CHANGE! REVOLUTION IS NEEDED IN IRAN! THE PEOPLE WANT CHANGE! THE LEADERS NEED BE TAKEN OUT! THE U.S. &amp; ISREAL NEED TO CUT THE HEAD OFF THE SNAKE &amp;GIVETHE PEOPLE FREEDOM,Statement on the Iran Nuclear Deal: https://t.co/O3SpryCKkc,False
Iran_Deal,994712590604537856,994709738788139008,Reply,Queries,Queries,1.0,@KateAndrs I think the narrative abt D deal being abt Obama or America or it's congress is wrong.D deal was done with https://t.co/Iro7QIaqqP was sort of D world vs Iran.Consensus I thought was essential 2democracy.What exactly is undemocratic in agreeing with ur allies in solving a prob.?,"Alejandro Agag on #bbcqt claims Obama brokered the Iran Deal on behalf of the American people. Pretty rich, given that he never took it to Congress in an appropriate manner. Ruling via bureaucracy. Undemocratic to the core.",False
Iran_Deal,994218873598685184,993615393582436353,Reply,Comment,Comment,1.0,"@chuckwoolery https://t.co/Ctowdn51yk 786 Mr T your Boss, Fake Jew in occupy Palestine cause U to lose all credibility with videos of atrocities &amp; inhumane treatment committed against Palestine ppl by your Master while Iran has no history of invading ppl &amp; brutalizing them like your ally...",Candace Owens: Obama To Blame For Damaged Race Relations In America (VIDEO) https://t.co/93fxWiLHK3 https://t.co/ldEduvVLJz,False
Iran_Deal,993124989711867904,993116786437574656,Reply,Comment,Comment,1.0,"@RT_com There is no economic benefit from 2015 nuclear deal and Major EU Banks failed to do business with #Iran In addition, the Nuclear agreement itself &amp; any further negotiations truly endanger the Iranian national security and undermine Iran's strength in the region. Congratulations!",Rouhani: America is making a mistake if it leaves the nuclear accord https://t.co/dplGeyxCbb,False
Iran_Deal,994277650221813760,994238784924364801,Reply,Comment,Comment,1.0,@Karoli We know that he should have been charged and tried for sedition along with a bunch of his lying ass colleagues for trying to undermine the Iran nuclear deal when Obama was President. He was and is a wretched excuse for a human being.,Tom Cotton is asking the dumbest questions ever. “If you had been nominated by Pres. Obama how many votes do you think you would have gotten?” Silence. “You don’t have to answer that question.” Ridiculous.,False
Iran_Deal,991557488649560064,991489022303391751,Reply,Denial,Explicit_Denial,1.0,"@JackKingston Jack Shit, wrong on Iran, don’t you ever tire of being a hack. You’re not a conservative anything, just a shmuck who smells a buck.","It’s a good thing we have #StormyDaniels, #JamesComey, #MichelleWolf &amp; other serious people to keep our minds off silly things like #Iran cheating on the nuclear deal... https://t.co/n2Yp3RlHqn",False
Iran_Deal,994292745601736711,994286031741620224,Reply,Support,Implicit_Support,1.0,"@arendabdoory @MeghanMcCain @WhoopiGoldberg @TheView @JoyVBehar Before you jump to a conclusion, the report that Obama bribed Iran was FALSE",The money we gave back to Iran was THEIR money. No one bothered to mention this @MeghanMcCain @WhoopiGoldberg @TheView @JoyVBehar https://t.co/C3xoaXrFzh,False
Iran_Deal,993889871893811201,993865048371101697,Reply,Support,Implicit_Support,1.0,@SenatorCarper @POTUS These Traitors should stop LYING @realDonaldTrump @POTUS @netanyahu @mike_pence @VP @WhiteHouse There's NO reason to end #JCPOA Any time an IDIOTS tell you otherwise Remember Iran is in FULL Compliance ONLY Russia wins https://t.co/wEtRr8Qm87 https://t.co/LNW9LcwQQU,Pulling out of the #IranDeal - with no replacement in sight - leaves America and our allies less safe and diminishes our credibility as a world leader and an honest partner. I urge @POTUS: don’t abandon an agreement that is preventing a nuclear armed Iran https://t.co/3Xihgyj65B,False
Iran_Deal,994671353683849216,994665897020227585,Reply,Comment,Comment,1.0,@Thomas1774Paine What was your stake in the Iran deal Brennan? Must be a good idea if you are upset. Mr liar and corruption hider. Expose this fraud.,Ex-CIA chief John Brennan SNAPS on Trump’s Iran moves: This is ‘madness’ https://t.co/PthlBMt6W5,False
Iran_Deal,994614440661258240,994464719154089984,Reply,Support,Implicit_Support,1.0,"@amalsaad_lb All lies. Israel provoked and struck first. Iran not involved. Syria retaliated and wiped out Israeli installations in Golan. Each new assault from Israel is being met by Syria with wider and wider responses, now striking beyond Galilee. Syria fielding incoming rockets with ease.","This Reuters headline &amp; lead exemplify propaganda by omission: so Iran (or Syria) just struck the Golan unprovoked, Israel didn’t first strike Quneitra last night after targeting Syrian and Iranian positions the day before https://t.co/1ZLlbmyZZD",False
Iran_Deal,993920668164124673,993912359864492040,Reply,Comment,Comment,1.0,"@jeffzeleny @maggieNYT In other words,bullshit .I believe Iran over him.","In withdrawing from deal, President Trump will say shortly: “We have definitive proof that this Iranian promise was a lie,"" a White House official says. He will deliver a strong argument about Iran building its nuclear program, a point at odds with allies and many officials.",False
Iran_Deal,995099777208549377,994850215705407488,Reply,Comment,Comment,1.0,"@Gil_Hoffman @Marthakearney Looks like you don't want to talk about the fake poll taken in Isarel? We all know Isarel doesn't like blacks amd migrants. The American Jewish community strongly support the Iran Deal, Obama, and the Democratic Party. Isarel's position runs counter to most world leaders.","Interviewed in Jerusalem by BBC Radio star @Marthakearney. I never thought I'd say this but I'm to the left of Haaretz's Amira Hass, who lives in el-Bireh next to Ramallah. https://t.co/N0WRRGrq1h",False
Iran_Deal,994414023604035584,994328096462589952,Reply,Comment,Comment,1.0,@AP Saudi Arabia UAE and Israel all thanked Trump for getting out of the Iran deal...what’s wrong with this picture...lol😀😀,BREAKING: Israeli army reports air raid sirens sounding in Golan Heights,False
Iran_Deal,991143834875760640,991042961940115456,Reply,Comment,Comment,1.0,"@elwasson @DanielBShapiro @BobCorker If by ""nothing new"" he means that Iran's lies have been exposed to the world. Then yes, he is correct.","Senate Foreign Relations Chairman @BobCorker tells Bloomberg TV that Netanyahu speech on Iran provided ""nothing new"" that wasn't already widely known",False
Iran_Deal,993944293952933888,993939087282274304,Reply,Denial,Explicit_Denial,1.0,"@AnwarGargash Heyy look an Arab who hates Iran's guts enough to lie on behalf of Trump &amp; Netanyahu, surprise surprise",The JCPOA would have to led to a regional nuclear race with little trust in Iran’s intentions. Time for a rethink &amp; a new effective regional plan.,False
Iran_Deal,994598990019735553,994449045669068800,Reply,Denial,Explicit_Denial,1.0,@robreiner @grammaturtleQ False! Israel attacked Iran!!!,He pulls out of the Iran deal. Iran attacks Israel. Israel retaliates. Does the Nobel still have the Ignorant Moron category?,False
Iran_Deal,991279537274138624,991278623100465152,Reply,Support,Implicit_Support,1.0,"@lindacaseauthor Netanyahu is doing what he always does when he's in trouble, spread lies &amp; fear. The Israeli Security Force believes the Iran deal is a good one &amp; that Iran is holding up it's end of the deal.","#morningjoe All these nefarious world leaders R seeming 2 play Trump 2 get what they want. Netanyahu, the destruction of Iran deal. Xi, via Moon &amp; Un, 2 get troops outa S Korea &amp; claim superiority, Putin to dirty 🇺🇸 democracy, NATO &amp; the EU. Spanky IS an idiot-a useful idiot.",False
Iran_Deal,991997469507571714,991983810031030272,Reply,Support,Implicit_Support,1.0,@PressTV IRAN????? But 15/19 terrorists were Saudi Arabian!!! This is bullshit!!,Why is the US letting Saudi Arabia off the hook over its 9/11 role and is instead accusing Iran of involvement in the attacks? https://t.co/5AbZa1QlnE,False
Iran_Deal,991087801562292224,991074231818604545,Reply,Comment,Comment,1.0,@AP If the deal was founded on Iranian lies &amp; deception about its nuclear intentions then the foundation for the deal is illusory. If this info had been available in 2015 the deal would never have been made. A one-sided deal is no real deal. The docs show Iran's true intentions.,"In live TV presentation, Israel's Netanyahu says documents prove Iran lied about nuclear program, but doesn't provide evidence Iran actually violated 2015 nuclear deal. https://t.co/rmva10A7Rm",False
Santa_Fe_Shooting,997569190096752640,997568391442501632,Reply,Denial,Explicit_Denial,1.0,"@fraowe @NRA Anyone using this for politics should be ashamed of themselves. That said, your info is wrong. It was a shotgun and handgun but don’t let facts ruin your narrative!",AR-15 Assault Style Rifle. Thank you @NRA. https://t.co/93fQBDu7PO,False
Santa_Fe_Shooting,997638699201564672,997632685064556544,Reply,Queries,Queries,1.0,"@ambiej Very kind, I hope all attending look into their hearts and ask what has gone wrong? would Jesus support the @NRA. I'm Catholic, and I don't believe that Jesus would support the LOVE of guns.","I’m in Santa Fe, Texas, where a prayer vigil was just held for the victims of today’s shooting at Santa Fe HS. Many people are holding white and red roses and baby’s breath flowers. https://t.co/ZArtsUo8jF",False
